packet_number,timestamp,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
154,2026-06-27T09:33:27.786207000Z,S1G Beacon,61,34,-26,920,3,1,,,,,,,0,0
155,2026-06-27T09:33:28.607222000Z,S1G Beacon,129,34,-26,920,3,1,,,,,,,0,0
156,2026-06-27T09:33:29.295431000Z,QoS Data,149,34,-12,920,2,8,1,0,0,0,0,1,720,0
158,2026-06-27T09:33:29.297967000Z,QoS Data,149,34,-30,920,2,8,0,0,0,0,0,1,720,0
160,2026-06-27T09:33:29.303677000Z,QoS Data,131,34,-35,920,2,8,1,0,0,0,0,1,720,0
162,2026-06-27T09:33:29.424637000Z,S1G Beacon,61,34,-26,920,3,1,,,,,,,0,0
163,2026-06-27T09:33:29.541770000Z,QoS Data,128,34,-12,920,2,8,1,0,0,0,0,1,720,0
165,2026-06-27T09:33:29.543930000Z,QoS Data,128,34,-31,920,2,8,0,0,0,0,0,1,720,0
167,2026-06-27T09:33:29.957199000Z,Data,287,34,-26,920,2,0,0,0,0,0,0,1,0,0
168,2026-06-27T09:33:30.245667000Z,S1G Beacon,129,34,-26,920,3,1,,,,,,,0,0
169,2026-06-27T09:33:31.063112000Z,S1G Beacon,61,34,-27,920,3,1,,,,,,,0,0
170,2026-06-27T09:33:31.884142000Z,S1G Beacon,129,34,-28,920,3,1,,,,,,,0,0
171,2026-06-27T09:33:32.701563000Z,S1G Beacon,61,34,-27,920,3,1,,,,,,,0,0
172,2026-06-27T09:33:32.981318000Z,Data,287,34,-27,920,2,0,0,0,0,0,0,1,0,0
173,2026-06-27T09:33:33.522573000Z,S1G Beacon,129,34,-26,920,3,1,,,,,,,0,0
174,2026-06-27T09:33:34.320392000Z,QoS Data,149,34,-16,920,2,8,1,0,0,0,0,1,720,0
176,2026-06-27T09:33:34.323154000Z,QoS Data,149,34,-32,920,2,8,0,0,0,0,0,1,720,0
178,2026-06-27T09:33:34.328753000Z,QoS Data,131,34,-33,920,2,8,1,0,0,0,0,1,720,0
180,2026-06-27T09:33:34.339985000Z,S1G Beacon,61,34,-27,920,3,1,,,,,,,0,0
