packet_number,timestamp,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
92,2026-06-29T14:18:08.421209000Z,QoS Data,128,34,-28,920,2,8,0,0,1,0,0,1,720,0
94,2026-06-29T14:18:08.522831000Z,S1G Beacon,61,34,-19,920,3,1,,,,,,,0,0
95,2026-06-29T14:18:10.468212000Z,Data,132,34,-24,920,2,0,0,0,0,0,0,1,0,0
96,2026-06-29T14:18:11.420433000Z,Data,287,34,-25,920,2,0,0,0,0,0,0,1,0,0
97,2026-06-29T14:18:11.799728000Z,S1G Beacon,61,34,-22,920,3,1,,,,,,,0,0
98,2026-06-29T14:18:12.620762000Z,S1G Beacon,129,34,-21,920,3,1,,,,,,,0,0
101,2026-06-29T14:18:13.391762000Z,QoS Data,131,34,-16,920,2,8,1,0,0,0,0,1,720,0
102,2026-06-29T14:18:13.395062000Z,QoS Data,131,34,-25,920,2,8,0,0,0,0,0,1,720,0
104,2026-06-29T14:18:13.415477000Z,QoS Data,128,34,-33,920,2,8,1,0,0,0,0,1,720,0
105,2026-06-29T14:18:13.418466000Z,RTS,54,34,-32,920,1,11,,,,0,0,0,2956,0
106,2026-06-29T14:18:13.420699000Z,QoS Data,128,34,-28,920,2,8,1,0,1,0,0,1,720,0
108,2026-06-29T14:18:13.438176000Z,S1G Beacon,61,34,-22,920,3,1,,,,,,,0,0
109,2026-06-29T14:18:14.444555000Z,Data,287,34,-19,920,2,0,0,0,0,0,0,1,0,0
110,2026-06-29T14:18:15.897659000Z,S1G Beacon,129,34,-19,920,3,1,,,,,,,0,0
113,2026-06-29T14:18:18.407951000Z,QoS Data,148,34,-28,920,2,8,1,0,0,0,0,1,720,0
114,2026-06-29T14:18:18.413516000Z,QoS Data,148,34,-28,920,2,8,0,0,1,0,0,1,720,0
116,2026-06-29T14:18:18.419518000Z,QoS Data,131,34,-17,920,2,8,1,0,0,0,0,1,720,0
117,2026-06-29T14:18:18.422236000Z,QoS Data,131,34,-25,920,2,8,0,0,0,0,0,1,720,0
119,2026-06-29T14:18:18.424859000Z,QoS Data,131,34,-16,920,2,8,1,0,1,0,0,1,720,0
120,2026-06-29T14:18:18.430183000Z,RTS,54,34,-15,920,1,11,,,,0,0,0,2776,0
121,2026-06-29T14:18:18.432237000Z,QoS Data,131,34,-16,920,2,8,1,0,1,0,0,1,720,0
122,2026-06-29T14:18:18.434967000Z,RTS,54,34,-14,920,1,11,,,,0,0,0,2776,0
123,2026-06-29T14:18:18.437030000Z,QoS Data,131,34,-16,920,2,8,1,0,1,0,0,1,720,0
124,2026-06-29T14:18:18.440647000Z,RTS,54,34,-18,920,1,11,,,,0,0,0,2956,0
125,2026-06-29T14:18:18.442883000Z,QoS Data,131,34,-15,920,2,8,1,0,1,0,0,1,720,0
