packet_number,timestamp,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
2591,2026-06-23T13:21:30.614152000Z,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
2592,2026-06-23T13:21:30.620092000Z,Authentication,166,34,-17,920,0,11,0,0,1,0,0,0,720,0
2593,2026-06-23T13:21:30.709564000Z,QoS Data,149,34,-18,920,2,8,1,0,0,0,0,1,720,0
2596,2026-06-23T13:21:30.718048000Z,Authentication,166,34,-64,920,0,11,0,0,0,0,0,0,0,0
2597,2026-06-23T13:21:30.719534000Z,QoS Data,131,34,-19,920,2,8,1,0,0,0,0,1,720,0
2599,2026-06-23T13:21:30.731550000Z,Authentication,166,34,-17,920,0,11,0,0,0,0,0,0,720,0
2600,2026-06-23T13:21:30.737277000Z,Authentication,166,34,-17,920,0,11,0,0,1,0,0,0,720,0
2602,2026-06-23T13:21:30.745291000Z,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
2603,2026-06-23T13:21:30.750605000Z,Authentication,166,34,-18,920,0,11,0,0,1,0,0,0,720,0
2604,2026-06-23T13:21:30.787150000Z,QoS Data,131,34,-22,920,2,8,0,0,1,0,0,1,720,0
2606,2026-06-23T13:21:30.849136000Z,Authentication,166,34,-65,920,0,11,0,0,0,0,0,0,0,0
2607,2026-06-23T13:21:30.855379000Z,Authentication,166,34,-18,920,0,11,0,0,0,0,0,0,720,0
2608,2026-06-23T13:21:30.861210000Z,Authentication,166,34,-17,920,0,11,0,0,1,0,0,0,720,0
2609,2026-06-23T13:21:30.867147000Z,Authentication,166,34,-17,920,0,11,0,0,1,0,0,0,720,0
2610,2026-06-23T13:21:30.872984000Z,Authentication,166,34,-18,920,0,11,0,0,1,0,0,0,720,0
2611,2026-06-23T13:21:30.980196000Z,Authentication,166,34,-64,920,0,11,0,0,0,0,0,0,0,0
2612,2026-06-23T13:21:30.986453000Z,Authentication,166,34,-16,920,0,11,0,0,0,0,0,0,720,0
2613,2026-06-23T13:21:30.992340000Z,Authentication,166,34,-17,920,0,11,0,0,1,0,0,0,720,0
2614,2026-06-23T13:21:30.994611000Z,QoS Data,128,34,-18,920,2,8,1,0,0,0,0,1,720,0
2616,2026-06-23T13:21:31.000287000Z,Authentication,166,34,-18,920,0,11,0,0,1,0,0,0,720,0
2617,2026-06-23T13:21:31.008142000Z,Authentication,166,34,-17,920,0,11,0,0,1,0,0,0,720,0
2618,2026-06-23T13:21:31.111282000Z,Authentication,166,34,-64,920,0,11,0,0,0,0,0,0,0,0
2619,2026-06-23T13:21:31.117526000Z,Authentication,166,34,-17,920,0,11,0,0,0,0,0,0,720,0
2620,2026-06-23T13:21:31.123261000Z,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
2621,2026-06-23T13:21:31.129304000Z,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
2622,2026-06-23T13:21:31.135035000Z,Authentication,166,34,-17,920,0,11,0,0,1,0,0,0,720,0
2623,2026-06-23T13:21:31.242348000Z,Authentication,166,34,-64,920,0,11,0,0,0,0,0,0,0,0
2624,2026-06-23T13:21:31.251930000Z,Authentication,166,34,-17,920,0,11,0,0,0,0,0,0,720,0
2625,2026-06-23T13:21:31.257609000Z,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
2626,2026-06-23T13:21:31.263597000Z,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
2627,2026-06-23T13:21:31.269537000Z,Authentication,166,34,-17,920,0,11,0,0,1,0,0,0,720,0
2628,2026-06-23T13:21:31.373422000Z,Authentication,166,34,-65,920,0,11,0,0,0,0,0,0,0,0
2629,2026-06-23T13:21:31.394231000Z,Authentication,166,34,-18,920,0,11,0,0,0,0,0,0,720,0
2630,2026-06-23T13:21:31.400171000Z,Authentication,166,34,-17,920,0,11,0,0,1,0,0,0,720,0
2631,2026-06-23T13:21:31.405915000Z,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
2632,2026-06-23T13:21:31.411696000Z,Authentication,166,34,-17,920,0,11,0,0,1,0,0,0,720,0
2633,2026-06-23T13:21:31.430590000Z,S1G Beacon,129,34,-18,920,3,1,,,,,,,0,0
2634,2026-06-23T13:21:31.494255000Z,Authentication,166,34,-66,920,0,11,0,0,0,0,0,0,0,0
2635,2026-06-23T13:21:31.511480000Z,Authentication,166,34,-17,920,0,11,0,0,0,0,0,0,720,0
2636,2026-06-23T13:21:31.517522000Z,Authentication,166,34,-17,920,0,11,0,0,1,0,0,0,720,0
2637,2026-06-23T13:21:31.523203000Z,Authentication,166,34,-18,920,0,11,0,0,1,0,0,0,720,0
2638,2026-06-23T13:21:31.528987000Z,Authentication,166,34,-18,920,0,11,0,0,1,0,0,0,720,0
2639,2026-06-23T13:21:31.621566000Z,Authentication,166,34,-17,920,0,11,0,0,0,0,0,0,720,0
2640,2026-06-23T13:21:31.633235000Z,Authentication,166,34,-18,920,0,11,0,0,1,0,0,0,720,0
2641,2026-06-23T13:21:31.639277000Z,Authentication,166,34,-17,920,0,11,0,0,1,0,0,0,720,0
2642,2026-06-23T13:21:31.747190000Z,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
2643,2026-06-23T13:21:31.761556000Z,Authentication,166,34,-17,920,0,11,0,0,0,0,0,0,720,0
2644,2026-06-23T13:21:31.767437000Z,Authentication,166,34,-15,920,0,11,0,0,1,0,0,0,720,0
2645,2026-06-23T13:21:31.773382000Z,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
2646,2026-06-23T13:21:31.779112000Z,Authentication,166,34,-17,920,0,11,0,0,1,0,0,0,720,0
2647,2026-06-23T13:21:31.865022000Z,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
2648,2026-06-23T13:21:31.881454000Z,Authentication,166,34,-17,920,0,11,0,0,0,0,0,0,720,0
2649,2026-06-23T13:21:31.887287000Z,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
2650,2026-06-23T13:21:31.893227000Z,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
2651,2026-06-23T13:21:31.898961000Z,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
2652,2026-06-23T13:21:31.996029000Z,Authentication,166,34,-64,920,0,11,0,0,0,0,0,0,0,0
2653,2026-06-23T13:21:32.011746000Z,Authentication,166,34,-16,920,0,11,0,0,0,0,0,0,720,0
2654,2026-06-23T13:21:32.017579000Z,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
2655,2026-06-23T13:21:32.023467000Z,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
2656,2026-06-23T13:21:32.029250000Z,Authentication,166,34,-17,920,0,11,0,0,1,0,0,0,720,0
2657,2026-06-23T13:21:32.127114000Z,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
2658,2026-06-23T13:21:32.133258000Z,Authentication,166,34,-18,920,0,11,0,0,0,0,0,0,720,0
2659,2026-06-23T13:21:32.139301000Z,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
2660,2026-06-23T13:21:32.145293000Z,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
2661,2026-06-23T13:21:32.151337000Z,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
2662,2026-06-23T13:21:32.248003000Z,S1G Beacon,61,34,-17,920,3,1,,,,,,,0,0
2663,2026-06-23T13:21:32.258176000Z,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
2664,2026-06-23T13:21:32.264377000Z,Authentication,166,34,-18,920,0,11,0,0,0,0,0,0,720,0
2665,2026-06-23T13:21:32.270421000Z,Authentication,166,34,-17,920,0,11,0,0,1,0,0,0,720,0
2666,2026-06-23T13:21:32.276202000Z,Authentication,166,34,-17,920,0,11,0,0,1,0,0,0,720,0
