packet_number,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
643,S1G Beacon,61,34,-78,920,3,1,,,,,,,0,0
645,S1G Beacon,129,34,-78,920,3,1,,,,,,,0,0
650,S1G Beacon,129,34,-75,920,3,1,,,,,,,0,0
657,S1G Beacon,61,34,-77,920,3,1,,,,,,,0,0
658,S1G Beacon,129,34,-74,920,3,1,,,,,,,0,0
660,S1G Beacon,129,34,-79,920,3,1,,,,,,,0,0
661,S1G Beacon,129,34,-75,920,3,1,,,,,,,0,0
662,S1G Beacon,129,34,-76,920,3,1,,,,,,,0,0
663,S1G Beacon,61,34,-75,920,3,1,,,,,,,0,0
666,S1G Beacon,129,34,-78,920,3,1,,,,,,,0,0
667,S1G Beacon,61,34,-81,920,3,1,,,,,,,0,0
669,S1G Beacon,129,34,-79,920,3,1,,,,,,,0,0
671,S1G Beacon,61,34,-72,920,3,1,,,,,,,0,0
673,S1G Beacon,61,34,-75,920,3,1,,,,,,,0,0
674,S1G Beacon,129,34,-76,920,3,1,,,,,,,0,0
675,S1G Beacon,61,34,-75,920,3,1,,,,,,,0,0
676,S1G Beacon,129,34,-78,920,3,1,,,,,,,0,0
677,S1G Beacon,61,34,-72,920,3,1,,,,,,,0,0
678,S1G Beacon,61,34,-71,920,3,1,,,,,,,0,0
681,S1G Beacon,129,34,-72,920,3,1,,,,,,,0,0
682,S1G Beacon,61,34,-71,920,3,1,,,,,,,0,0
683,S1G Beacon,129,34,-70,920,3,1,,,,,,,0,0
684,S1G Beacon,61,34,-69,920,3,1,,,,,,,0,0
686,S1G Beacon,129,34,-71,920,3,1,,,,,,,0,0
687,S1G Beacon,61,34,-76,920,3,1,,,,,,,0,0
689,S1G Beacon,129,34,-78,920,3,1,,,,,,,0,0
691,S1G Beacon,61,34,-76,920,3,1,,,,,,,0,0
692,S1G Beacon,129,34,-75,920,3,1,,,,,,,0,0
693,S1G Beacon,129,34,-77,920,3,1,,,,,,,0,0
694,S1G Beacon,61,34,-76,920,3,1,,,,,,,0,0
695,S1G Beacon,129,34,-74,920,3,1,,,,,,,0,0
697,S1G Beacon,61,34,-78,920,3,1,,,,,,,0,0
698,S1G Beacon,129,34,-74,920,3,1,,,,,,,0,0
703,S1G Beacon,61,34,-75,920,3,1,,,,,,,0,0
712,S1G Beacon,129,34,-72,920,3,1,,,,,,,0,0
715,S1G Beacon,61,34,-75,920,3,1,,,,,,,0,0
717,S1G Beacon,129,34,-74,920,3,1,,,,,,,0,0
718,S1G Beacon,61,34,-72,920,3,1,,,,,,,0,0
719,S1G Beacon,129,34,-71,920,3,1,,,,,,,0,0
720,S1G Beacon,61,34,-70,920,3,1,,,,,,,0,0
722,S1G Beacon,129,34,-77,920,3,1,,,,,,,0,0
723,S1G Beacon,61,34,-74,920,3,1,,,,,,,0,0
724,S1G Beacon,129,34,-75,920,3,1,,,,,,,0,0
725,S1G Beacon,61,34,-78,920,3,1,,,,,,,0,0
727,S1G Beacon,129,34,-77,920,3,1,,,,,,,0,0
728,Probe Request,81,34,-48,920,0,4,0,0,0,0,0,0,0,0
729,S1G Beacon,129,34,-75,920,3,1,,,,,,,0,0
731,S1G Beacon,61,34,-74,920,3,1,,,,,,,0,0
732,S1G Beacon,129,34,-76,920,3,1,,,,,,,0,0
733,S1G Beacon,61,34,-80,920,3,1,,,,,,,0,0
735,S1G Beacon,129,34,-75,920,3,1,,,,,,,0,0
737,S1G Beacon,61,34,-75,920,3,1,,,,,,,0,0
738,S1G Beacon,129,34,-74,920,3,1,,,,,,,0,0
739,S1G Beacon,61,34,-75,920,3,1,,,,,,,0,0
740,S1G Beacon,129,34,-73,920,3,1,,,,,,,0,0
742,S1G Beacon,61,34,-72,920,3,1,,,,,,,0,0
743,S1G Beacon,129,34,-72,920,3,1,,,,,,,0,0
744,S1G Beacon,61,34,-71,920,3,1,,,,,,,0,0
745,Probe Request,81,34,-51,920,0,4,0,0,0,0,0,0,0,0
746,Probe Response,168,34,-71,920,0,5,0,0,0,0,0,0,720,0
749,S1G Beacon,129,34,-73,920,3,1,,,,,,,0,0
756,S1G Beacon,61,34,-72,920,3,1,,,,,,,0,0
764,S1G Beacon,129,34,-70,920,3,1,,,,,,,0,0
766,Authentication,68,34,-51,920,0,11,0,0,1,0,0,0,720,0
767,Authentication,68,34,-51,920,0,11,0,0,1,0,0,0,720,0
769,Authentication,68,34,-71,920,0,11,0,0,0,0,0,0,720,0
770,Authentication,68,34,-71,920,0,11,0,0,1,0,0,0,720,0
771,Authentication,68,34,-72,920,0,11,0,0,1,0,0,0,720,0
772,Authentication,68,34,-71,920,0,11,0,0,1,0,0,0,720,0
774,Association Request,124,34,-51,920,0,0,0,0,0,0,0,0,720,0
776,S1G Beacon,61,34,-73,920,3,1,,,,,,,0,0
777,Association Response,155,34,-71,920,0,1,0,0,0,0,0,0,720,0
779,Data,68,34,-72,920,2,0,0,0,0,0,0,0,0,0
780,Action,71,34,-50,920,0,13,0,0,0,0,0,0,720,0
782,Action,71,34,-74,920,0,13,0,0,1,0,0,0,720,0
784,Action,71,34,-72,920,0,13,0,0,1,0,0,0,720,0
800,S1G Beacon,129,34,-72,920,3,1,,,,,,,0,0
801,S1G Beacon,61,34,-72,920,3,1,,,,,,,0,0
805,S1G Beacon,129,34,-71,920,3,1,,,,,,,0,0
806,S1G Beacon,61,34,-73,920,3,1,,,,,,,0,0
808,S1G Beacon,129,34,-71,920,3,1,,,,,,,0,0
812,S1G Beacon,61,34,-74,920,3,1,,,,,,,0,0
813,S1G Beacon,129,34,-73,920,3,1,,,,,,,0,0
815,S1G Beacon,61,34,-75,920,3,1,,,,,,,0,0
816,S1G Beacon,129,34,-74,920,3,1,,,,,,,0,0
822,S1G Beacon,129,34,-72,920,3,1,,,,,,,0,0
824,S1G Beacon,61,34,-75,920,3,1,,,,,,,0,0
825,S1G Beacon,129,34,-72,920,3,1,,,,,,,0,0
827,S1G Beacon,61,34,-73,920,3,1,,,,,,,0,0
828,S1G Beacon,129,34,-72,920,3,1,,,,,,,0,0
830,S1G Beacon,61,34,-76,920,3,1,,,,,,,0,0
831,S1G Beacon,129,34,-78,920,3,1,,,,,,,0,0
833,S1G Beacon,61,34,-76,920,3,1,,,,,,,0,0
834,S1G Beacon,129,34,-77,920,3,1,,,,,,,0,0
836,S1G Beacon,61,34,-78,920,3,1,,,,,,,0,0
837,S1G Beacon,61,34,-80,920,3,1,,,,,,,0,0
838,S1G Beacon,61,34,-78,920,3,1,,,,,,,0,0
840,S1G Beacon,61,34,-76,920,3,1,,,,,,,0,0
841,S1G Beacon,129,34,-74,920,3,1,,,,,,,0,0
842,S1G Beacon,61,34,-74,920,3,1,,,,,,,0,0
846,S1G Beacon,129,34,-75,920,3,1,,,,,,,0,0
848,S1G Beacon,61,34,-74,920,3,1,,,,,,,0,0
849,S1G Beacon,129,34,-77,920,3,1,,,,,,,0,0
851,S1G Beacon,61,34,-74,920,3,1,,,,,,,0,0
853,S1G Beacon,129,34,-73,920,3,1,,,,,,,0,0
854,S1G Beacon,61,34,-74,920,3,1,,,,,,,0,0
855,S1G Beacon,129,34,-74,920,3,1,,,,,,,0,0
857,S1G Beacon,61,34,-75,920,3,1,,,,,,,0,0
858,S1G Beacon,129,34,-74,920,3,1,,,,,,,0,0
859,S1G Beacon,61,34,-75,920,3,1,,,,,,,0,0
862,S1G Beacon,129,34,-76,920,3,1,,,,,,,0,0
863,S1G Beacon,61,34,-73,920,3,1,,,,,,,0,0
864,S1G Beacon,61,34,-76,920,3,1,,,,,,,0,0
877,S1G Beacon,61,34,-77,920,3,1,,,,,,,0,0
879,S1G Beacon,129,34,-76,920,3,1,,,,,,,0,0
880,S1G Beacon,61,34,-77,920,3,1,,,,,,,0,0
881,S1G Beacon,129,34,-78,920,3,1,,,,,,,0,0
882,S1G Beacon,61,34,-75,920,3,1,,,,,,,0,0
883,S1G Beacon,129,34,-77,920,3,1,,,,,,,0,0
884,S1G Beacon,61,34,-75,920,3,1,,,,,,,0,0
885,S1G Beacon,129,34,-80,920,3,1,,,,,,,0,0
887,S1G Beacon,129,34,-81,920,3,1,,,,,,,0,0
888,S1G Beacon,61,34,-78,920,3,1,,,,,,,0,0
889,S1G Beacon,129,34,-78,920,3,1,,,,,,,0,0
891,S1G Beacon,61,34,-78,920,3,1,,,,,,,0,0
894,S1G Beacon,129,34,-74,920,3,1,,,,,,,0,0
895,S1G Beacon,129,34,-75,920,3,1,,,,,,,0,0
897,S1G Beacon,61,34,-78,920,3,1,,,,,,,0,0
898,S1G Beacon,61,34,-78,920,3,1,,,,,,,0,0
899,S1G Beacon,129,34,-76,920,3,1,,,,,,,0,0
901,S1G Beacon,61,34,-76,920,3,1,,,,,,,0,0
902,S1G Beacon,129,34,-75,920,3,1,,,,,,,0,0
903,S1G Beacon,61,34,-75,920,3,1,,,,,,,0,0
913,S1G Beacon,61,34,-74,920,3,1,,,,,,,0,0
914,S1G Beacon,129,34,-75,920,3,1,,,,,,,0,0
915,S1G Beacon,61,34,-76,920,3,1,,,,,,,0,0
917,S1G Beacon,129,34,-81,920,3,1,,,,,,,0,0
918,S1G Beacon,61,34,-78,920,3,1,,,,,,,0,0
920,S1G Beacon,61,34,-80,920,3,1,,,,,,,0,0
921,S1G Beacon,129,34,-80,920,3,1,,,,,,,0,0
922,S1G Beacon,61,34,-77,920,3,1,,,,,,,0,0
923,S1G Beacon,129,34,-76,920,3,1,,,,,,,0,0
925,S1G Beacon,61,34,-75,920,3,1,,,,,,,0,0
927,S1G Beacon,129,34,-76,920,3,1,,,,,,,0,0
928,S1G Beacon,61,34,-79,920,3,1,,,,,,,0,0
929,S1G Beacon,129,34,-78,920,3,1,,,,,,,0,0
932,S1G Beacon,61,34,-78,920,3,1,,,,,,,0,0
934,S1G Beacon,129,34,-78,920,3,1,,,,,,,0,0
935,S1G Beacon,61,34,-80,920,3,1,,,,,,,0,0
936,S1G Beacon,129,34,-78,920,3,1,,,,,,,0,0
937,S1G Beacon,61,34,-79,920,3,1,,,,,,,0,0
939,S1G Beacon,129,34,-76,920,3,1,,,,,,,0,0
940,S1G Beacon,61,34,-78,920,3,1,,,,,,,0,0
941,S1G Beacon,129,34,-78,920,3,1,,,,,,,0,0
944,S1G Beacon,61,34,-78,920,3,1,,,,,,,0,0
953,S1G Beacon,129,34,-78,920,3,1,,,,,,,0,0
957,S1G Beacon,129,34,-78,920,3,1,,,,,,,0,0
959,S1G Beacon,61,34,-79,920,3,1,,,,,,,0,0
960,S1G Beacon,129,34,-79,920,3,1,,,,,,,0,0
961,S1G Beacon,61,34,-79,920,3,1,,,,,,,0,0
962,S1G Beacon,129,34,-77,920,3,1,,,,,,,0,0
964,S1G Beacon,61,34,-79,920,3,1,,,,,,,0,0
966,S1G Beacon,129,34,-77,920,3,1,,,,,,,0,0
968,S1G Beacon,61,34,-80,920,3,1,,,,,,,0,0
969,S1G Beacon,129,34,-78,920,3,1,,,,,,,0,0
971,S1G Beacon,61,34,-77,920,3,1,,,,,,,0,0
972,S1G Beacon,129,34,-77,920,3,1,,,,,,,0,0
973,S1G Beacon,61,34,-80,920,3,1,,,,,,,0,0
975,S1G Beacon,61,34,-80,920,3,1,,,,,,,0,0
976,S1G Beacon,129,34,-79,920,3,1,,,,,,,0,0
977,S1G Beacon,61,34,-79,920,3,1,,,,,,,0,0
980,S1G Beacon,129,34,-78,920,3,1,,,,,,,0,0
981,S1G Beacon,129,34,-78,920,3,1,,,,,,,0,0
983,S1G Beacon,61,34,-77,920,3,1,,,,,,,0,0
985,S1G Beacon,129,34,-78,920,3,1,,,,,,,0,0
986,S1G Beacon,61,34,-77,920,3,1,,,,,,,0,0
987,S1G Beacon,129,34,-77,920,3,1,,,,,,,0,0
991,S1G Beacon,61,34,-79,920,3,1,,,,,,,0,0
1002,S1G Beacon,129,34,-78,920,3,1,,,,,,,0,0
1003,S1G Beacon,61,34,-78,920,3,1,,,,,,,0,0
1006,S1G Beacon,129,34,-77,920,3,1,,,,,,,0,0
1008,S1G Beacon,61,34,-80,920,3,1,,,,,,,0,0
1010,S1G Beacon,129,34,-77,920,3,1,,,,,,,0,0
1011,S1G Beacon,61,34,-77,920,3,1,,,,,,,0,0
1012,S1G Beacon,129,34,-77,920,3,1,,,,,,,0,0
1014,S1G Beacon,61,34,-77,920,3,1,,,,,,,0,0
1015,S1G Beacon,129,34,-80,920,3,1,,,,,,,0,0
1017,S1G Beacon,61,34,-77,920,3,1,,,,,,,0,0
1018,S1G Beacon,129,34,-79,920,3,1,,,,,,,0,0
1020,S1G Beacon,61,34,-79,920,3,1,,,,,,,0,0
1021,S1G Beacon,129,34,-78,920,3,1,,,,,,,0,0
1022,S1G Beacon,61,34,-77,920,3,1,,,,,,,0,0
1024,S1G Beacon,129,34,-78,920,3,1,,,,,,,0,0
1025,S1G Beacon,129,34,-78,920,3,1,,,,,,,0,0
1026,S1G Beacon,61,34,-77,920,3,1,,,,,,,0,0
1028,S1G Beacon,129,34,-77,920,3,1,,,,,,,0,0
1029,S1G Beacon,129,34,-76,920,3,1,,,,,,,0,0
1030,S1G Beacon,61,34,-75,920,3,1,,,,,,,0,0
1031,S1G Beacon,129,34,-77,920,3,1,,,,,,,0,0
1032,S1G Beacon,61,34,-77,920,3,1,,,,,,,0,0
1034,S1G Beacon,129,34,-78,920,3,1,,,,,,,0,0
1045,S1G Beacon,129,34,-77,920,3,1,,,,,,,0,0
1047,S1G Beacon,61,34,-75,920,3,1,,,,,,,0,0
1049,S1G Beacon,129,34,-78,920,3,1,,,,,,,0,0
1051,S1G Beacon,61,34,-76,920,3,1,,,,,,,0,0
1052,S1G Beacon,129,34,-78,920,3,1,,,,,,,0,0
1054,S1G Beacon,61,34,-76,920,3,1,,,,,,,0,0
1055,S1G Beacon,129,34,-80,920,3,1,,,,,,,0,0
1058,S1G Beacon,61,34,-77,920,3,1,,,,,,,0,0
1059,S1G Beacon,129,34,-77,920,3,1,,,,,,,0,0
1060,S1G Beacon,61,34,-78,920,3,1,,,,,,,0,0
1061,S1G Beacon,129,34,-78,920,3,1,,,,,,,0,0
1064,S1G Beacon,61,34,-76,920,3,1,,,,,,,0,0
1065,S1G Beacon,129,34,-76,920,3,1,,,,,,,0,0
1066,S1G Beacon,61,34,-78,920,3,1,,,,,,,0,0
1068,S1G Beacon,129,34,-78,920,3,1,,,,,,,0,0
1069,S1G Beacon,61,34,-77,920,3,1,,,,,,,0,0
1070,S1G Beacon,129,34,-78,920,3,1,,,,,,,0,0
1072,S1G Beacon,61,34,-78,920,3,1,,,,,,,0,0
1073,S1G Beacon,61,34,-77,920,3,1,,,,,,,0,0
1074,S1G Beacon,129,34,-78,920,3,1,,,,,,,0,0
1075,S1G Beacon,61,34,-81,920,3,1,,,,,,,0,0
1077,S1G Beacon,129,34,-82,920,3,1,,,,,,,0,0
1078,S1G Beacon,61,34,-79,920,3,1,,,,,,,0,0
1080,S1G Beacon,129,34,-79,920,3,1,,,,,,,0,0
1089,S1G Beacon,129,34,-78,920,3,1,,,,,,,0,0
1090,S1G Beacon,61,34,-79,920,3,1,,,,,,,0,0
1091,S1G Beacon,129,34,-78,920,3,1,,,,,,,0,0
1093,S1G Beacon,61,34,-78,920,3,1,,,,,,,0,0
1094,S1G Beacon,61,34,-77,920,3,1,,,,,,,0,0
1095,S1G Beacon,129,34,-77,920,3,1,,,,,,,0,0
1098,S1G Beacon,129,34,-78,920,3,1,,,,,,,0,0
1100,S1G Beacon,61,34,-79,920,3,1,,,,,,,0,0
1101,S1G Beacon,61,34,-76,920,3,1,,,,,,,0,0
1103,S1G Beacon,129,34,-77,920,3,1,,,,,,,0,0
1105,S1G Beacon,61,34,-77,920,3,1,,,,,,,0,0
1106,S1G Beacon,129,34,-77,920,3,1,,,,,,,0,0
1107,S1G Beacon,61,34,-77,920,3,1,,,,,,,0,0
1109,S1G Beacon,129,34,-78,920,3,1,,,,,,,0,0
1110,S1G Beacon,61,34,-77,920,3,1,,,,,,,0,0
1111,S1G Beacon,129,34,-77,920,3,1,,,,,,,0,0
1113,S1G Beacon,61,34,-79,920,3,1,,,,,,,0,0
1114,S1G Beacon,129,34,-79,920,3,1,,,,,,,0,0
1115,S1G Beacon,61,34,-79,920,3,1,,,,,,,0,0
1121,S1G Beacon,129,34,-78,920,3,1,,,,,,,0,0
1130,S1G Beacon,61,34,-78,920,3,1,,,,,,,0,0
1131,S1G Beacon,61,34,-77,920,3,1,,,,,,,0,0
1132,S1G Beacon,129,34,-76,920,3,1,,,,,,,0,0
1134,S1G Beacon,61,34,-79,920,3,1,,,,,,,0,0
1135,S1G Beacon,61,34,-79,920,3,1,,,,,,,0,0
1136,S1G Beacon,129,34,-78,920,3,1,,,,,,,0,0
1138,S1G Beacon,129,34,-77,920,3,1,,,,,,,0,0
1139,S1G Beacon,61,34,-78,920,3,1,,,,,,,0,0
1141,S1G Beacon,129,34,-77,920,3,1,,,,,,,0,0
1142,S1G Beacon,129,34,-77,920,3,1,,,,,,,0,0
1143,S1G Beacon,61,34,-77,920,3,1,,,,,,,0,0
1145,S1G Beacon,129,34,-79,920,3,1,,,,,,,0,0
1146,S1G Beacon,61,34,-76,920,3,1,,,,,,,0,0
1147,S1G Beacon,129,34,-78,920,3,1,,,,,,,0,0
1149,S1G Beacon,61,34,-80,920,3,1,,,,,,,0,0
1151,S1G Beacon,129,34,-77,920,3,1,,,,,,,0,0
1152,S1G Beacon,61,34,-77,920,3,1,,,,,,,0,0
1153,S1G Beacon,129,34,-76,920,3,1,,,,,,,0,0
1154,S1G Beacon,61,34,-77,920,3,1,,,,,,,0,0
1155,S1G Beacon,129,34,-76,920,3,1,,,,,,,0,0
1157,S1G Beacon,61,34,-75,920,3,1,,,,,,,0,0
1168,S1G Beacon,61,34,-77,920,3,1,,,,,,,0,0
1169,S1G Beacon,61,34,-75,920,3,1,,,,,,,0,0
1170,S1G Beacon,129,34,-75,920,3,1,,,,,,,0,0
1172,S1G Beacon,61,34,-74,920,3,1,,,,,,,0,0
1173,S1G Beacon,129,34,-77,920,3,1,,,,,,,0,0
1174,S1G Beacon,61,34,-77,920,3,1,,,,,,,0,0
1177,S1G Beacon,129,34,-77,920,3,1,,,,,,,0,0
1178,S1G Beacon,61,34,-78,920,3,1,,,,,,,0,0
1179,S1G Beacon,129,34,-76,920,3,1,,,,,,,0,0
1180,S1G Beacon,61,34,-77,920,3,1,,,,,,,0,0
1182,S1G Beacon,129,34,-74,920,3,1,,,,,,,0,0
1183,S1G Beacon,61,34,-73,920,3,1,,,,,,,0,0
1184,S1G Beacon,129,34,-75,920,3,1,,,,,,,0,0
1185,S1G Beacon,61,34,-75,920,3,1,,,,,,,0,0
1187,S1G Beacon,129,34,-75,920,3,1,,,,,,,0,0
1188,S1G Beacon,61,34,-75,920,3,1,,,,,,,0,0
1189,S1G Beacon,129,34,-75,920,3,1,,,,,,,0,0
1192,S1G Beacon,61,34,-74,920,3,1,,,,,,,0,0
1193,S1G Beacon,61,34,-78,920,3,1,,,,,,,0,0
1197,S1G Beacon,61,34,-74,920,3,1,,,,,,,0,0
1204,S1G Beacon,129,34,-80,920,3,1,,,,,,,0,0
1208,S1G Beacon,61,34,-78,920,3,1,,,,,,,0,0
1209,S1G Beacon,129,34,-75,920,3,1,,,,,,,0,0
1210,S1G Beacon,61,34,-75,920,3,1,,,,,,,0,0
1211,S1G Beacon,129,34,-75,920,3,1,,,,,,,0,0
1213,S1G Beacon,61,34,-76,920,3,1,,,,,,,0,0
1214,S1G Beacon,129,34,-74,920,3,1,,,,,,,0,0
1215,S1G Beacon,61,34,-74,920,3,1,,,,,,,0,0
1217,S1G Beacon,61,34,-79,920,3,1,,,,,,,0,0
1219,S1G Beacon,129,34,-77,920,3,1,,,,,,,0,0
1221,S1G Beacon,61,34,-78,920,3,1,,,,,,,0,0
1223,S1G Beacon,129,34,-78,920,3,1,,,,,,,0,0
1224,S1G Beacon,61,34,-76,920,3,1,,,,,,,0,0
1225,S1G Beacon,129,34,-76,920,3,1,,,,,,,0,0
1226,S1G Beacon,61,34,-78,920,3,1,,,,,,,0,0
1228,S1G Beacon,129,34,-77,920,3,1,,,,,,,0,0
1229,S1G Beacon,61,34,-77,920,3,1,,,,,,,0,0
1230,S1G Beacon,129,34,-78,920,3,1,,,,,,,0,0
1232,Probe Request,81,34,-50,920,0,4,0,0,0,0,0,0,0,0
1233,Probe Response,168,34,-77,920,0,5,0,0,0,0,0,0,720,0
1234,Probe Response,168,34,-78,920,0,5,0,0,1,0,0,0,720,0
1235,S1G Beacon,61,34,-75,920,3,1,,,,,,,0,0
1236,Probe Response,168,34,-78,920,0,5,0,0,1,0,0,0,720,0
1237,Probe Response,168,34,-78,920,0,5,0,0,1,0,0,0,720,0
1238,S1G Beacon,129,34,-75,920,3,1,,,,,,,0,0
1239,S1G Beacon,61,34,-78,920,3,1,,,,,,,0,0
1240,S1G Beacon,129,34,-77,920,3,1,,,,,,,0,0
1242,S1G Beacon,61,34,-77,920,3,1,,,,,,,0,0
1243,S1G Beacon,129,34,-76,920,3,1,,,,,,,0,0
1250,S1G Beacon,61,34,-77,920,3,1,,,,,,,0,0
1258,S1G Beacon,129,34,-77,920,3,1,,,,,,,0,0
1260,S1G Beacon,61,34,-76,920,3,1,,,,,,,0,0
1261,S1G Beacon,129,34,-75,920,3,1,,,,,,,0,0
1262,S1G Beacon,61,34,-79,920,3,1,,,,,,,0,0
1264,S1G Beacon,129,34,-78,920,3,1,,,,,,,0,0
1265,S1G Beacon,61,34,-78,920,3,1,,,,,,,0,0
1266,Probe Request,81,34,-48,920,0,4,0,0,0,0,0,0,0,0
1267,Probe Response,168,34,-76,920,0,5,0,0,0,0,0,0,720,0
1268,Probe Response,168,34,-76,920,0,5,0,0,1,0,0,0,720,0
1269,Probe Response,168,34,-78,920,0,5,0,0,1,0,0,0,720,0
1270,Probe Response,168,34,-76,920,0,5,0,0,1,0,0,0,720,0
1271,S1G Beacon,129,34,-77,920,3,1,,,,,,,0,0
1272,S1G Beacon,61,34,-78,920,3,1,,,,,,,0,0
1274,S1G Beacon,129,34,-77,920,3,1,,,,,,,0,0
1275,S1G Beacon,61,34,-77,920,3,1,,,,,,,0,0
1276,S1G Beacon,129,34,-77,920,3,1,,,,,,,0,0
1277,S1G Beacon,61,34,-75,920,3,1,,,,,,,0,0
1279,S1G Beacon,129,34,-75,920,3,1,,,,,,,0,0
1280,S1G Beacon,61,34,-75,920,3,1,,,,,,,0,0
1282,S1G Beacon,129,34,-76,920,3,1,,,,,,,0,0
1284,S1G Beacon,61,34,-76,920,3,1,,,,,,,0,0
1285,S1G Beacon,129,34,-74,920,3,1,,,,,,,0,0
1286,S1G Beacon,61,34,-75,920,3,1,,,,,,,0,0
1287,S1G Beacon,129,34,-78,920,3,1,,,,,,,0,0
1288,Probe Request,81,34,-48,920,0,4,0,0,0,0,0,0,0,0
1289,Probe Response,168,34,-75,920,0,5,0,0,0,0,0,0,720,0
1290,Probe Response,168,34,-75,920,0,5,0,0,1,0,0,0,720,0
1291,Probe Response,168,34,-74,920,0,5,0,0,1,0,0,0,720,0
1292,Probe Response,168,34,-77,920,0,5,0,0,1,0,0,0,720,0
1294,S1G Beacon,61,34,-76,920,3,1,,,,,,,0,0
1295,S1G Beacon,129,34,-76,920,3,1,,,,,,,0,0
1296,S1G Beacon,61,34,-75,920,3,1,,,,,,,0,0
1297,S1G Beacon,129,34,-75,920,3,1,,,,,,,0,0
1299,S1G Beacon,61,34,-77,920,3,1,,,,,,,0,0
1301,S1G Beacon,129,34,-75,920,3,1,,,,,,,0,0
1311,S1G Beacon,61,34,-77,920,3,1,,,,,,,0,0
1317,S1G Beacon,129,34,-74,920,3,1,,,,,,,0,0
1319,S1G Beacon,61,34,-75,920,3,1,,,,,,,0,0
1320,S1G Beacon,129,34,-74,920,3,1,,,,,,,0,0
1321,S1G Beacon,61,34,-75,920,3,1,,,,,,,0,0
1324,S1G Beacon,129,34,-74,920,3,1,,,,,,,0,0
1325,Probe Request,81,34,-47,920,0,4,0,0,0,0,0,0,0,0
1326,Probe Response,168,34,-76,920,0,5,0,0,0,0,0,0,720,0
1327,Probe Response,168,34,-77,920,0,5,0,0,1,0,0,0,720,0
1328,Probe Response,168,34,-75,920,0,5,0,0,1,0,0,0,720,0
1329,Probe Response,168,34,-75,920,0,5,0,0,1,0,0,0,720,0
1330,S1G Beacon,61,34,-78,920,3,1,,,,,,,0,0
1331,S1G Beacon,129,34,-75,920,3,1,,,,,,,0,0
1332,S1G Beacon,61,34,-75,920,3,1,,,,,,,0,0
1335,S1G Beacon,129,34,-75,920,3,1,,,,,,,0,0
1337,S1G Beacon,61,34,-73,920,3,1,,,,,,,0,0
1338,S1G Beacon,129,34,-75,920,3,1,,,,,,,0,0
1340,S1G Beacon,61,34,-75,920,3,1,,,,,,,0,0
1342,S1G Beacon,129,34,-73,920,3,1,,,,,,,0,0
1343,S1G Beacon,61,34,-74,920,3,1,,,,,,,0,0
1344,S1G Beacon,129,34,-73,920,3,1,,,,,,,0,0
1346,S1G Beacon,61,34,-72,920,3,1,,,,,,,0,0
1347,S1G Beacon,129,34,-74,920,3,1,,,,,,,0,0
1348,S1G Beacon,61,34,-76,920,3,1,,,,,,,0,0
1349,Probe Request,81,34,-56,920,0,4,0,0,0,0,0,0,0,0
1350,Probe Response,168,34,-74,920,0,5,0,0,0,0,0,0,720,0
1351,Probe Response,168,34,-74,920,0,5,0,0,1,0,0,0,720,0
1352,Probe Response,168,34,-75,920,0,5,0,0,1,0,0,0,720,0
1354,S1G Beacon,129,34,-73,920,3,1,,,,,,,0,0
1356,S1G Beacon,61,34,-76,920,3,1,,,,,,,0,0
1357,Authentication,68,34,-60,920,0,11,0,0,1,0,0,0,720,0
1359,Authentication,68,34,-60,920,0,11,0,0,1,0,0,0,720,0
1361,Authentication,68,34,-60,920,0,11,0,0,1,0,0,0,720,0
1363,Authentication,68,34,-60,920,0,11,0,0,1,0,0,0,720,0
1364,Authentication,68,34,-76,920,0,11,0,0,1,0,0,0,720,0
1365,Authentication,68,34,-76,920,0,11,0,0,1,0,0,0,720,0
1366,Authentication,68,34,-77,920,0,11,0,0,1,0,0,0,720,0
1367,S1G Beacon,61,34,-75,920,3,1,,,,,,,0,0
1368,S1G Beacon,129,34,-72,920,3,1,,,,,,,0,0
1369,S1G Beacon,61,34,-80,920,3,1,,,,,,,0,0
1370,S1G Beacon,61,34,-70,920,3,1,,,,,,,0,0
1371,Deauthentication,64,34,-55,920,0,12,0,0,0,0,0,0,720,0
1372,Deauthentication,64,34,-55,920,0,12,0,0,1,0,0,0,720,0
1373,Deauthentication,64,34,-54,920,0,12,0,0,1,0,0,0,720,0
1374,Deauthentication,64,34,-54,920,0,12,0,0,1,0,0,0,720,0
1375,Deauthentication,64,34,-54,920,0,12,0,0,1,0,0,0,720,0
1376,S1G Beacon,61,34,-79,920,3,1,,,,,,,0,0
1377,S1G Beacon,61,34,-78,920,3,1,,,,,,,0,0
1378,Probe Request,81,34,-56,920,0,4,0,0,0,0,0,0,0,0
1379,Probe Response,168,34,-75,920,0,5,0,0,0,0,0,0,720,0
1380,Probe Response,168,34,-76,920,0,5,0,0,1,0,0,0,720,0
1381,Probe Response,168,34,-77,920,0,5,0,0,1,0,0,0,720,0
1382,Probe Response,168,34,-77,920,0,5,0,0,1,0,0,0,720,0
1383,S1G Beacon,129,34,-77,920,3,1,,,,,,,0,0
1384,S1G Beacon,61,34,-74,920,3,1,,,,,,,0,0
1385,S1G Beacon,129,34,-76,920,3,1,,,,,,,0,0
1386,S1G Beacon,61,34,-78,920,3,1,,,,,,,0,0
1387,S1G Beacon,129,34,-78,920,3,1,,,,,,,0,0
